family_name,task_type,outcome,metric,higher_is_better,handle0,handle1,n_eval_common,alignment_mode,metric0,metric1,delta_raw,delta_better,delta_ci_lo_raw,delta_ci_hi_raw,delta_ci_lo_better,delta_ci_hi_better,p_raw,p_adj
exp1_primary_binary,classification,icu_admission,brier,False,deciles_unfused,centiles_fused,53978,hospitalization_id,0.0371390455169232,0.0362301368341189,-0.0009089086828043,0.0009089086828043,-0.0012050554115914,-0.0006173910085022,0.0006173910085022,0.0012050554115914,0.0004997501249375,0.0004997501249375
exp1_primary_binary,classification,icu_admission,brier,False,deciles_unfused,centiles_unfused,53978,hospitalization_id,0.0371390455169232,0.0364492577305773,-0.0006897877863459,0.0006897877863459,-0.0009851841689303,-0.00040815234221,0.00040815234221,0.0009851841689303,0.0004997501249375,0.0004997501249375
exp1_primary_binary,classification,icu_admission,brier,False,deciles_unfused,deciles_fused,53978,hospitalization_id,0.0371390455169232,0.0359950087996543,-0.0011440367172689,0.0011440367172689,-0.0014329740788564,-0.0008692110907918,0.0008692110907918,0.0014329740788564,0.0004997501249375,0.0004997501249375
exp1_primary_binary,classification,icu_admission,brier,False,deciles_unfused,trentiles_10_10_10_fused,53978,hospitalization_id,0.0371390455169232,0.0371034457502356,-3.559976668761344e-05,3.559976668761344e-05,-0.0003248548371408,0.0002585410208859,-0.0002585410208859,0.0003248548371408,0.8270864567716142,0.0004997501249375
exp1_primary_binary,classification,icu_admission,brier,False,deciles_unfused,trentiles_10_10_10_unfused,53978,hospitalization_id,0.0371390455169232,0.0372107930512391,7.174753431587327e-05,-7.174753431587327e-05,-0.0002095956835016,0.000345940470707,-0.000345940470707,0.0002095956835016,0.6216891554222889,0.0004997501249375
exp1_primary_binary,classification,icu_admission,brier,False,deciles_unfused,trentiles_fused,53978,hospitalization_id,0.0371390455169232,0.0366146084102388,-0.0005244371066844,0.0005244371066844,-0.0008414121886822,-0.0002321156893851,0.0002321156893851,0.0008414121886822,0.0014992503748125,0.0004997501249375
exp1_primary_binary,classification,icu_admission,brier,False,deciles_unfused,trentiles_unfused,53978,hospitalization_id,0.0371390455169232,0.0363338299337139,-0.0008052155832093,0.0008052155832093,-0.0010925142564482,-0.0005064484459081,0.0005064484459081,0.0010925142564482,0.0004997501249375,0.0004997501249375
exp1_primary_binary,classification,icu_admission,brier,False,deciles_unfused,ventiles_5_10_5_fused,53978,hospitalization_id,0.0371390455169232,0.0364818050331688,-0.0006572404837544,0.0006572404837544,-0.0009544686415216,-0.0003662285256196,0.0003662285256196,0.0009544686415216,0.0004997501249375,0.0004997501249375
exp1_primary_binary,classification,icu_admission,brier,False,deciles_unfused,ventiles_5_10_5_unfused,53978,hospitalization_id,0.0371390455169232,0.0362471916943365,-0.0008918538225866,0.0008918538225866,-0.0011886927168525,-0.0006020119006436,0.0006020119006436,0.0011886927168525,0.0004997501249375,0.0004997501249375
exp1_primary_binary,classification,icu_admission,brier,False,deciles_unfused,ventiles_fused,53978,hospitalization_id,0.0371390455169232,0.0363523735807107,-0.0007866719362125,0.0007866719362125,-0.001080026320303,-0.000481938190005,0.000481938190005,0.001080026320303,0.0004997501249375,0.0004997501249375
